Reading data...Done
self.train_x.shape (10, 2623, 2772)
self.train_y.shape (10, 2623)
self.train_x_set[0].shape (10, 114, 2772)
self.train_y_set[0].shape (10, 114)
self.test_x.shape (10, 374, 2772)
self.test_y.shape (10, 374)
logit shape:  (?, ?, 7)
Entering training loop
Epochs 151, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.53, valid accuracy: 68.84%, test loss: 4.67, test accuracy: 70.03%
Epochs 152, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.63, valid accuracy: 69.65%, test loss: 4.72, test accuracy: 70.32%
Epochs 153, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.63, valid accuracy: 69.48%, test loss: 4.77, test accuracy: 70.08%
Epochs 154, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.71, valid accuracy: 69.88%, test loss: 4.68, test accuracy: 70.78%
Epochs 155, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.75, valid accuracy: 69.84%, test loss: 4.75, test accuracy: 70.78%
Epochs 156, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.80, valid accuracy: 70.05%, test loss: 4.77, test accuracy: 70.75%
Epochs 157, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.77, valid accuracy: 69.72%, test loss: 4.82, test accuracy: 70.40%
Epochs 158, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.98, valid accuracy: 69.75%, test loss: 4.90, test accuracy: 70.48%
Epochs 159, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.85, valid accuracy: 69.99%, test loss: 4.91, test accuracy: 70.27%
Epochs 160, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.87, valid accuracy: 69.99%, test loss: 4.90, test accuracy: 70.67%
Epochs 161, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.81, valid accuracy: 70.05%, test loss: 4.88, test accuracy: 70.51%
Epochs 162, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.04, valid accuracy: 69.55%, test loss: 5.01, test accuracy: 69.76%
Epochs 163, train loss: 0.00, train accuracy: 100.00%, valid loss: 4.90, valid accuracy: 69.99%, test loss: 4.97, test accuracy: 70.35%
Epochs 164, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.07, valid accuracy: 69.87%, test loss: 5.01, test accuracy: 70.56%
Epochs 165, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.07, valid accuracy: 69.80%, test loss: 5.05, test accuracy: 70.78%
Epochs 166, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.09, valid accuracy: 69.81%, test loss: 5.06, test accuracy: 70.78%
Epochs 167, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.07, valid accuracy: 69.95%, test loss: 5.10, test accuracy: 70.59%
Epochs 168, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.16, valid accuracy: 69.89%, test loss: 5.16, test accuracy: 70.43%
Epochs 169, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.20, valid accuracy: 69.80%, test loss: 5.17, test accuracy: 70.88%
Epochs 170, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.13, valid accuracy: 69.55%, test loss: 5.25, test accuracy: 70.16%
Epochs 171, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.31, valid accuracy: 69.81%, test loss: 5.23, test accuracy: 70.70%
Epochs 172, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.12, valid accuracy: 69.48%, test loss: 5.21, test accuracy: 70.56%
Epochs 173, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.27, valid accuracy: 69.57%, test loss: 5.26, test accuracy: 70.56%
Epochs 174, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.35, valid accuracy: 70.03%, test loss: 5.35, test accuracy: 70.53%
Epochs 175, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.33, valid accuracy: 70.13%, test loss: 5.37, test accuracy: 70.45%
Epochs 176, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.48, valid accuracy: 69.87%, test loss: 5.42, test accuracy: 70.21%
Epochs 177, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.35, valid accuracy: 70.20%, test loss: 5.43, test accuracy: 70.43%
Epochs 178, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.49, valid accuracy: 70.05%, test loss: 5.50, test accuracy: 70.27%
Epochs 179, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.44, valid accuracy: 70.03%, test loss: 5.51, test accuracy: 70.48%
Epochs 180, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.57, valid accuracy: 69.84%, test loss: 5.55, test accuracy: 70.16%
Epochs 181, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.54, valid accuracy: 69.89%, test loss: 5.54, test accuracy: 70.40%
Epochs 182, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.62, valid accuracy: 69.71%, test loss: 5.61, test accuracy: 70.13%
Epochs 183, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.54, valid accuracy: 69.88%, test loss: 5.55, test accuracy: 70.35%
Epochs 184, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.55, valid accuracy: 70.12%, test loss: 5.67, test accuracy: 70.53%
Epochs 185, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.71, valid accuracy: 69.85%, test loss: 5.75, test accuracy: 69.76%
Epochs 186, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.72, valid accuracy: 69.85%, test loss: 5.78, test accuracy: 69.92%
Epochs 187, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.60, valid accuracy: 70.05%, test loss: 5.68, test accuracy: 70.32%
Epochs 188, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.69, valid accuracy: 69.60%, test loss: 5.76, test accuracy: 70.40%
Epochs 189, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.78, valid accuracy: 69.87%, test loss: 5.76, test accuracy: 70.56%
Epochs 190, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.80, valid accuracy: 69.97%, test loss: 5.79, test accuracy: 70.61%
Epochs 191, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.87, valid accuracy: 70.07%, test loss: 5.86, test accuracy: 70.32%
Epochs 192, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.75, valid accuracy: 69.93%, test loss: 5.81, test accuracy: 70.27%
Epochs 193, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.79, valid accuracy: 70.01%, test loss: 5.89, test accuracy: 70.53%
Epochs 194, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.88, valid accuracy: 69.65%, test loss: 5.94, test accuracy: 70.64%
Epochs 195, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.91, valid accuracy: 69.92%, test loss: 5.92, test accuracy: 70.59%
Epochs 196, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.95, valid accuracy: 69.99%, test loss: 5.98, test accuracy: 70.51%
Epochs 197, train loss: 0.00, train accuracy: 100.00%, valid loss: 5.95, valid accuracy: 69.51%, test loss: 6.06, test accuracy: 70.48%
Epochs 198, train loss: 0.00, train accuracy: 100.00%, valid loss: 6.00, valid accuracy: 70.05%, test loss: 6.04, test accuracy: 70.53%
Epochs 199, train loss: 0.00, train accuracy: 100.00%, valid loss: 6.02, valid accuracy: 69.76%, test loss: 6.09, test accuracy: 70.64%
# Best epoch 098, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.98, valid accuracy: 70.32%, test loss: 3.00, test accuracy: 70.51%
logit shape:  (?, ?, 7)
Entering training loop
Epochs 000, train loss: 2.37, train accuracy: 24.56%, valid loss: 2.75, valid accuracy: 18.37%, test loss: 2.67, test accuracy: 17.59%
Epochs 001, train loss: 1.71, train accuracy: 38.25%, valid loss: 1.76, valid accuracy: 36.97%, test loss: 1.77, test accuracy: 35.88%
Epochs 002, train loss: 1.44, train accuracy: 45.79%, valid loss: 1.63, valid accuracy: 40.65%, test loss: 1.66, test accuracy: 38.53%
Epochs 003, train loss: 1.41, train accuracy: 46.05%, valid loss: 1.64, valid accuracy: 41.70%, test loss: 1.63, test accuracy: 41.50%
Epochs 004, train loss: 1.22, train accuracy: 60.96%, valid loss: 1.41, valid accuracy: 55.31%, test loss: 1.45, test accuracy: 49.71%
Epochs 005, train loss: 1.05, train accuracy: 74.39%, valid loss: 1.38, valid accuracy: 56.19%, test loss: 1.42, test accuracy: 51.39%
Epochs 006, train loss: 0.93, train accuracy: 73.95%, valid loss: 1.27, valid accuracy: 59.27%, test loss: 1.30, test accuracy: 55.53%
Epochs 007, train loss: 0.82, train accuracy: 82.02%, valid loss: 1.24, valid accuracy: 60.35%, test loss: 1.28, test accuracy: 54.04%
Epochs 008, train loss: 0.85, train accuracy: 76.58%, valid loss: 1.28, valid accuracy: 61.91%, test loss: 1.31, test accuracy: 57.49%
Epochs 009, train loss: 0.71, train accuracy: 88.25%, valid loss: 1.15, valid accuracy: 64.65%, test loss: 1.23, test accuracy: 58.45%
Epochs 010, train loss: 0.65, train accuracy: 88.60%, valid loss: 1.08, valid accuracy: 67.13%, test loss: 1.10, test accuracy: 62.17%
Epochs 011, train loss: 0.54, train accuracy: 92.54%, valid loss: 1.06, valid accuracy: 69.13%, test loss: 1.06, test accuracy: 65.70%
Epochs 012, train loss: 0.56, train accuracy: 90.09%, valid loss: 1.06, valid accuracy: 69.39%, test loss: 1.07, test accuracy: 67.46%
Epochs 013, train loss: 0.51, train accuracy: 91.93%, valid loss: 1.08, valid accuracy: 66.52%, test loss: 1.11, test accuracy: 61.95%
Epochs 014, train loss: 0.46, train accuracy: 93.95%, valid loss: 1.03, valid accuracy: 70.97%, test loss: 1.05, test accuracy: 66.55%
Epochs 015, train loss: 0.43, train accuracy: 94.74%, valid loss: 1.26, valid accuracy: 60.92%, test loss: 1.35, test accuracy: 58.61%
Epochs 016, train loss: 0.50, train accuracy: 89.47%, valid loss: 1.12, valid accuracy: 69.99%, test loss: 1.17, test accuracy: 63.69%
Epochs 017, train loss: 0.39, train accuracy: 97.02%, valid loss: 1.05, valid accuracy: 72.04%, test loss: 1.07, test accuracy: 67.19%
Epochs 018, train loss: 0.42, train accuracy: 91.67%, valid loss: 1.06, valid accuracy: 71.76%, test loss: 1.05, test accuracy: 67.73%
Epochs 019, train loss: 0.38, train accuracy: 92.63%, valid loss: 1.03, valid accuracy: 72.42%, test loss: 0.98, test accuracy: 72.35%
Epochs 020, train loss: 0.33, train accuracy: 95.35%, valid loss: 1.03, valid accuracy: 72.88%, test loss: 0.99, test accuracy: 68.64%
Epochs 021, train loss: 0.27, train accuracy: 98.77%, valid loss: 1.03, valid accuracy: 73.08%, test loss: 1.01, test accuracy: 70.64%
Epochs 022, train loss: 0.27, train accuracy: 98.86%, valid loss: 1.01, valid accuracy: 73.59%, test loss: 1.01, test accuracy: 70.56%
Epochs 023, train loss: 0.25, train accuracy: 99.56%, valid loss: 1.12, valid accuracy: 72.15%, test loss: 1.07, test accuracy: 71.87%
Epochs 024, train loss: 0.23, train accuracy: 100.00%, valid loss: 1.01, valid accuracy: 74.86%, test loss: 1.01, test accuracy: 72.19%
Epochs 025, train loss: 0.27, train accuracy: 98.60%, valid loss: 1.15, valid accuracy: 73.47%, test loss: 1.16, test accuracy: 69.39%
Epochs 026, train loss: 0.28, train accuracy: 98.60%, valid loss: 1.14, valid accuracy: 72.70%, test loss: 1.15, test accuracy: 69.04%
Epochs 027, train loss: 0.53, train accuracy: 87.46%, valid loss: 1.03, valid accuracy: 75.34%, test loss: 1.03, test accuracy: 73.50%
Epochs 028, train loss: 0.38, train accuracy: 93.60%, valid loss: 1.38, valid accuracy: 61.72%, test loss: 1.31, test accuracy: 62.41%
Epochs 029, train loss: 0.21, train accuracy: 99.47%, valid loss: 1.15, valid accuracy: 70.93%, test loss: 1.05, test accuracy: 70.94%
Epochs 030, train loss: 0.19, train accuracy: 100.00%, valid loss: 1.08, valid accuracy: 73.58%, test loss: 1.05, test accuracy: 72.06%
Epochs 031, train loss: 0.18, train accuracy: 100.00%, valid loss: 1.10, valid accuracy: 73.89%, test loss: 1.08, test accuracy: 72.67%
Epochs 032, train loss: 0.17, train accuracy: 99.91%, valid loss: 1.10, valid accuracy: 75.05%, test loss: 1.07, test accuracy: 72.51%
Epochs 033, train loss: 0.16, train accuracy: 100.00%, valid loss: 1.09, valid accuracy: 74.81%, test loss: 1.04, test accuracy: 72.97%
Epochs 034, train loss: 0.17, train accuracy: 100.00%, valid loss: 1.12, valid accuracy: 76.53%, test loss: 1.10, test accuracy: 73.64%
Epochs 035, train loss: 0.16, train accuracy: 100.00%, valid loss: 1.11, valid accuracy: 76.01%, test loss: 1.08, test accuracy: 74.09%
Epochs 036, train loss: 0.16, train accuracy: 100.00%, valid loss: 1.11, valid accuracy: 76.23%, test loss: 1.08, test accuracy: 73.16%
Epochs 037, train loss: 0.15, train accuracy: 100.00%, valid loss: 1.11, valid accuracy: 76.10%, test loss: 1.03, test accuracy: 73.82%
Epochs 038, train loss: 0.15, train accuracy: 100.00%, valid loss: 1.13, valid accuracy: 76.28%, test loss: 1.08, test accuracy: 73.48%
Epochs 039, train loss: 0.14, train accuracy: 100.00%, valid loss: 1.14, valid accuracy: 76.36%, test loss: 1.05, test accuracy: 73.58%
Epochs 040, train loss: 0.14, train accuracy: 100.00%, valid loss: 1.16, valid accuracy: 75.79%, test loss: 1.09, test accuracy: 73.48%
Epochs 041, train loss: 0.14, train accuracy: 100.00%, valid loss: 1.17, valid accuracy: 76.18%, test loss: 1.10, test accuracy: 74.22%
Epochs 042, train loss: 0.13, train accuracy: 100.00%, valid loss: 1.15, valid accuracy: 76.72%, test loss: 1.08, test accuracy: 73.48%
Epochs 043, train loss: 0.13, train accuracy: 100.00%, valid loss: 1.17, valid accuracy: 75.93%, test loss: 1.16, test accuracy: 73.34%
Epochs 044, train loss: 0.13, train accuracy: 100.00%, valid loss: 1.16, valid accuracy: 76.73%, test loss: 1.14, test accuracy: 73.56%
Epochs 045, train loss: 0.12, train accuracy: 100.00%, valid loss: 1.20, valid accuracy: 75.99%, test loss: 1.22, test accuracy: 72.70%
Epochs 046, train loss: 0.12, train accuracy: 100.00%, valid loss: 1.24, valid accuracy: 75.46%, test loss: 1.18, test accuracy: 73.07%
Epochs 047, train loss: 0.12, train accuracy: 100.00%, valid loss: 1.24, valid accuracy: 76.42%, test loss: 1.17, test accuracy: 73.88%
Epochs 048, train loss: 0.12, train accuracy: 100.00%, valid loss: 1.20, valid accuracy: 76.26%, test loss: 1.19, test accuracy: 72.67%
Epochs 049, train loss: 0.12, train accuracy: 100.00%, valid loss: 1.26, valid accuracy: 76.25%, test loss: 1.23, test accuracy: 74.01%
Epochs 050, train loss: 0.11, train accuracy: 100.00%, valid loss: 1.25, valid accuracy: 75.77%, test loss: 1.26, test accuracy: 73.10%
Epochs 051, train loss: 0.11, train accuracy: 100.00%, valid loss: 1.28, valid accuracy: 75.57%, test loss: 1.19, test accuracy: 73.80%
Epochs 052, train loss: 0.11, train accuracy: 100.00%, valid loss: 1.24, valid accuracy: 76.58%, test loss: 1.26, test accuracy: 73.16%
Epochs 053, train loss: 0.11, train accuracy: 100.00%, valid loss: 1.29, valid accuracy: 76.65%, test loss: 1.25, test accuracy: 73.37%
Epochs 054, train loss: 0.10, train accuracy: 100.00%, valid loss: 1.28, valid accuracy: 76.41%, test loss: 1.31, test accuracy: 72.62%
Epochs 055, train loss: 0.10, train accuracy: 100.00%, valid loss: 1.30, valid accuracy: 75.87%, test loss: 1.34, test accuracy: 71.93%
Epochs 056, train loss: 0.10, train accuracy: 100.00%, valid loss: 1.32, valid accuracy: 75.97%, test loss: 1.28, test accuracy: 73.48%
Epochs 057, train loss: 0.10, train accuracy: 100.00%, valid loss: 1.35, valid accuracy: 76.33%, test loss: 1.29, test accuracy: 74.20%
Epochs 058, train loss: 0.09, train accuracy: 100.00%, valid loss: 1.33, valid accuracy: 76.09%, test loss: 1.29, test accuracy: 72.86%
Epochs 059, train loss: 0.09, train accuracy: 100.00%, valid loss: 1.35, valid accuracy: 76.54%, test loss: 1.29, test accuracy: 73.29%
Epochs 060, train loss: 0.09, train accuracy: 100.00%, valid loss: 1.37, valid accuracy: 75.82%, test loss: 1.33, test accuracy: 73.80%
Epochs 061, train loss: 0.09, train accuracy: 100.00%, valid loss: 1.40, valid accuracy: 75.35%, test loss: 1.42, test accuracy: 72.78%
Epochs 062, train loss: 0.09, train accuracy: 100.00%, valid loss: 1.38, valid accuracy: 75.66%, test loss: 1.41, test accuracy: 72.51%
Epochs 063, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.42, valid accuracy: 75.03%, test loss: 1.37, test accuracy: 72.78%
Epochs 064, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.39, valid accuracy: 76.13%, test loss: 1.38, test accuracy: 73.18%
Epochs 065, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.42, valid accuracy: 76.18%, test loss: 1.38, test accuracy: 73.07%
Epochs 066, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.45, valid accuracy: 76.21%, test loss: 1.42, test accuracy: 73.66%
Epochs 067, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.51, valid accuracy: 74.94%, test loss: 1.57, test accuracy: 71.47%
Epochs 068, train loss: 0.08, train accuracy: 100.00%, valid loss: 1.47, valid accuracy: 76.34%, test loss: 1.43, test accuracy: 73.90%
Epochs 069, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.52, valid accuracy: 75.87%, test loss: 1.49, test accuracy: 72.78%
Epochs 070, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.52, valid accuracy: 76.11%, test loss: 1.49, test accuracy: 73.34%
Epochs 071, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.50, valid accuracy: 75.83%, test loss: 1.45, test accuracy: 72.86%
Epochs 072, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.50, valid accuracy: 75.97%, test loss: 1.53, test accuracy: 72.73%
Epochs 073, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.55, valid accuracy: 76.76%, test loss: 1.54, test accuracy: 73.61%
Epochs 074, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.58, valid accuracy: 76.18%, test loss: 1.57, test accuracy: 73.18%
Epochs 075, train loss: 0.07, train accuracy: 100.00%, valid loss: 1.55, valid accuracy: 75.73%, test loss: 1.56, test accuracy: 72.43%
Epochs 076, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.61, valid accuracy: 75.06%, test loss: 1.58, test accuracy: 72.30%
Epochs 077, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.64, valid accuracy: 75.09%, test loss: 1.68, test accuracy: 72.14%
Epochs 078, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.66, valid accuracy: 75.73%, test loss: 1.62, test accuracy: 72.91%
Epochs 079, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.65, valid accuracy: 76.03%, test loss: 1.61, test accuracy: 73.07%
Epochs 080, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.65, valid accuracy: 75.94%, test loss: 1.67, test accuracy: 73.34%
Epochs 081, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.68, valid accuracy: 75.45%, test loss: 1.69, test accuracy: 72.01%
Epochs 082, train loss: 0.06, train accuracy: 100.00%, valid loss: 1.70, valid accuracy: 76.18%, test loss: 1.68, test accuracy: 73.29%
Epochs 083, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.67, valid accuracy: 76.44%, test loss: 1.66, test accuracy: 73.34%
Epochs 084, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.72, valid accuracy: 75.74%, test loss: 1.73, test accuracy: 73.37%
Epochs 085, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.77, valid accuracy: 75.27%, test loss: 1.71, test accuracy: 72.67%
Epochs 086, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.74, valid accuracy: 75.62%, test loss: 1.76, test accuracy: 72.97%
Epochs 087, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.76, valid accuracy: 76.09%, test loss: 1.78, test accuracy: 73.02%
Epochs 088, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.73, valid accuracy: 76.09%, test loss: 1.83, test accuracy: 72.43%
Epochs 089, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.79, valid accuracy: 75.45%, test loss: 1.91, test accuracy: 71.84%
Epochs 090, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.83, valid accuracy: 76.01%, test loss: 1.85, test accuracy: 72.83%
Epochs 091, train loss: 0.05, train accuracy: 100.00%, valid loss: 1.89, valid accuracy: 75.83%, test loss: 1.88, test accuracy: 72.67%
Epochs 092, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.86, valid accuracy: 75.65%, test loss: 1.90, test accuracy: 72.57%
Epochs 093, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.87, valid accuracy: 75.45%, test loss: 1.89, test accuracy: 72.06%
Epochs 094, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.92, valid accuracy: 75.90%, test loss: 1.92, test accuracy: 72.65%
Epochs 095, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.93, valid accuracy: 76.36%, test loss: 1.93, test accuracy: 72.65%
Epochs 096, train loss: 0.04, train accuracy: 100.00%, valid loss: 2.02, valid accuracy: 74.71%, test loss: 2.10, test accuracy: 70.91%
Epochs 097, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.91, valid accuracy: 75.77%, test loss: 1.96, test accuracy: 72.65%
Epochs 098, train loss: 0.04, train accuracy: 100.00%, valid loss: 2.03, valid accuracy: 74.69%, test loss: 2.09, test accuracy: 71.18%
Epochs 099, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.94, valid accuracy: 75.75%, test loss: 1.96, test accuracy: 72.81%
Epochs 100, train loss: 0.04, train accuracy: 100.00%, valid loss: 1.97, valid accuracy: 75.89%, test loss: 2.03, test accuracy: 72.83%
Epochs 101, train loss: 0.04, train accuracy: 100.00%, valid loss: 2.02, valid accuracy: 75.83%, test loss: 2.03, test accuracy: 72.43%
Epochs 102, train loss: 0.03, train accuracy: 100.00%, valid loss: 1.98, valid accuracy: 75.61%, test loss: 2.10, test accuracy: 72.17%
Epochs 103, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.02, valid accuracy: 75.45%, test loss: 2.13, test accuracy: 72.46%
Epochs 104, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.08, valid accuracy: 75.77%, test loss: 2.13, test accuracy: 72.59%
Epochs 105, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.09, valid accuracy: 75.54%, test loss: 2.22, test accuracy: 72.22%
Epochs 106, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.11, valid accuracy: 75.31%, test loss: 2.19, test accuracy: 72.19%
Epochs 107, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.09, valid accuracy: 75.58%, test loss: 2.22, test accuracy: 72.43%
Epochs 108, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.13, valid accuracy: 75.35%, test loss: 2.29, test accuracy: 71.82%
Epochs 109, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.15, valid accuracy: 75.53%, test loss: 2.26, test accuracy: 72.03%
Epochs 110, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.27, valid accuracy: 75.51%, test loss: 2.29, test accuracy: 72.38%
Epochs 111, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.21, valid accuracy: 75.21%, test loss: 2.34, test accuracy: 72.35%
Epochs 112, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.24, valid accuracy: 75.46%, test loss: 2.36, test accuracy: 72.09%
Epochs 113, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.27, valid accuracy: 75.02%, test loss: 2.42, test accuracy: 71.68%
Epochs 114, train loss: 0.03, train accuracy: 100.00%, valid loss: 2.35, valid accuracy: 74.91%, test loss: 2.45, test accuracy: 72.35%
Epochs 115, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.29, valid accuracy: 75.69%, test loss: 2.39, test accuracy: 72.09%
Epochs 116, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.31, valid accuracy: 74.82%, test loss: 2.43, test accuracy: 70.86%
Epochs 117, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.35, valid accuracy: 75.18%, test loss: 2.48, test accuracy: 72.43%
Epochs 118, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.41, valid accuracy: 74.90%, test loss: 2.56, test accuracy: 71.68%
Epochs 119, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.37, valid accuracy: 74.69%, test loss: 2.62, test accuracy: 70.70%
Epochs 120, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.39, valid accuracy: 75.79%, test loss: 2.49, test accuracy: 72.43%
Epochs 121, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.44, valid accuracy: 74.97%, test loss: 2.61, test accuracy: 71.58%
Epochs 122, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.43, valid accuracy: 75.43%, test loss: 2.56, test accuracy: 72.54%
Epochs 123, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.49, valid accuracy: 74.61%, test loss: 2.69, test accuracy: 71.50%
Epochs 124, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.51, valid accuracy: 75.54%, test loss: 2.62, test accuracy: 72.22%
Epochs 125, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.59, valid accuracy: 75.09%, test loss: 2.75, test accuracy: 71.95%
Epochs 126, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.57, valid accuracy: 74.47%, test loss: 2.81, test accuracy: 70.61%
Epochs 127, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.51, valid accuracy: 75.14%, test loss: 2.77, test accuracy: 71.04%
Epochs 128, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.61, valid accuracy: 74.58%, test loss: 2.73, test accuracy: 71.79%
Epochs 129, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.55, valid accuracy: 74.95%, test loss: 2.74, test accuracy: 72.30%
Epochs 130, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.69, valid accuracy: 74.34%, test loss: 2.90, test accuracy: 71.63%
Epochs 131, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.67, valid accuracy: 74.75%, test loss: 2.85, test accuracy: 71.79%
Epochs 132, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.60, valid accuracy: 75.33%, test loss: 2.82, test accuracy: 71.52%
Epochs 133, train loss: 0.02, train accuracy: 100.00%, valid loss: 2.72, valid accuracy: 74.53%, test loss: 2.86, test accuracy: 72.14%
Epochs 134, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.71, valid accuracy: 74.79%, test loss: 2.94, test accuracy: 72.22%
Epochs 135, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.67, valid accuracy: 75.10%, test loss: 2.84, test accuracy: 72.41%
Epochs 136, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.75, valid accuracy: 74.91%, test loss: 3.04, test accuracy: 71.31%
Epochs 137, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.83, valid accuracy: 74.34%, test loss: 3.06, test accuracy: 71.10%
Epochs 138, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.81, valid accuracy: 74.46%, test loss: 3.07, test accuracy: 71.71%
Epochs 139, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.82, valid accuracy: 75.02%, test loss: 3.05, test accuracy: 71.71%
Epochs 140, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.91, valid accuracy: 74.43%, test loss: 3.26, test accuracy: 70.83%
Epochs 141, train loss: 0.01, train accuracy: 100.00%, valid loss: 2.89, valid accuracy: 74.25%, test loss: 3.16, test accuracy: 71.60%
